"project_id","project_year","currently_requested_funds","plan_id","plan_name","global_clusters","organisation_ids","organisation_names","question","answer"
47555,2017,"2282573",489,"Cameroon 2017","Coordination and support services","4396","Office for the Coordination of Humanitarian Affairs","Gender Marker","4-Not applicable - Only used for very small number of projects, such as ""support services"""
47885,2017,"5026007",1153,"Mali 2017","Coordination and support services","4396","Office for the Coordination of Humanitarian Affairs","Project Priority","High"
47885,2017,"5026007",1153,"Mali 2017","Coordination and support services","4396","Office for the Coordination of Humanitarian Affairs","Gender Marker","4-Not applicable - Only used for very small number of projects, such as ""support services"""
52113,2017,"8000000",1034,"Central African Republic 2017","Coordination and support services","4396","Office for the Coordination of Humanitarian Affairs","Gender Marker","2b-The principal purpose of the project is to advance gender equality"
47710,2017,"1519750",684,"Libya 2017","Water Sanitation Hygiene","2723","Qatar Red Crescent Society","Project Priority","High"
47710,2017,"1519750",684,"Libya 2017","Water Sanitation Hygiene","2723","Qatar Red Crescent Society","Subset Of Plan","3 - IDPs/returnees/non-displaced"
47710,2017,"1519750",684,"Libya 2017","Water Sanitation Hygiene","2723","Qatar Red Crescent Society","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
48361,2017,"4000000",1140,"occupied Palestinian territory 2017","Agriculture","4399","Food and Agriculture Organization of the United Nations","Project Priority","Top"
48361,2017,"4000000",1140,"occupied Palestinian territory 2017","Agriculture","4399","Food and Agriculture Organization of the United Nations","Custom Location","Projects covering both West Bank and Gaza"
48361,2017,"4000000",1140,"occupied Palestinian territory 2017","Agriculture","4399","Food and Agriculture Organization of the United Nations","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
50003,2017,"187156547",1148,"Yemen Humanitarian Response Plan 2017","Health","4398","World Health Organization","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49662,2017,"219960",45,"Syria Humanitarian Response Plan 2017","Nutrition","4528","MEDAIR","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
50989,2017,"3200000",1106,"Iraq 2017","Protection - Mine Action","4763","Handicap International - Humanity & Inclusion","Project Priority","High"
50989,2017,"3200000",1106,"Iraq 2017","Protection - Mine Action","4763","Handicap International - Humanity & Inclusion","Subset Of Plan","A. First-Line Response"
50989,2017,"3200000",1106,"Iraq 2017","Protection - Mine Action","4763","Handicap International - Humanity & Inclusion","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49462,2017,"14505000",45,"Syria Humanitarian Response Plan 2017","Emergency Shelter and NFI","2178","Norwegian Refugee Council","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
50049,2017,"4266000",1148,"Yemen Humanitarian Response Plan 2017","Water Sanitation Hygiene","3001","International Rescue Committee","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
50370,2017,"12700000",593,"Syria regional refugee and resilience plan (3RP) 2017","Multi-sector","3230","Solidarités International","Custom Location","Lebanon"
50370,2017,"12700000",593,"Syria regional refugee and resilience plan (3RP) 2017","Multi-sector","3230","Solidarités International","Gender Marker","3-Not specified"
49822,2017,"25843455",45,"Syria Humanitarian Response Plan 2017","Nutrition","2915","United Nations Children's Fund","Project Priority","N/A"
49822,2017,"25843455",45,"Syria Humanitarian Response Plan 2017","Nutrition","2915","United Nations Children's Fund","Gender Marker","2b-The principal purpose of the project is to advance gender equality"
49480,2017,"565882",45,"Syria Humanitarian Response Plan 2017","Early Recovery","771","ONG Rescate International","Project Priority","N/A"
49480,2017,"565882",45,"Syria Humanitarian Response Plan 2017","Early Recovery","771","ONG Rescate International","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
51803,2017,"1725600",45,"Syria Humanitarian Response Plan 2017","Emergency Shelter and NFI","771","ONG Rescate International","Project Priority","N/A"
51803,2017,"1725600",45,"Syria Humanitarian Response Plan 2017","Emergency Shelter and NFI","771","ONG Rescate International","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49463,2017,"2676701",45,"Syria Humanitarian Response Plan 2017","Protection","3468","SOS Children's Villages","Gender Marker","2b-The principal purpose of the project is to advance gender equality"
50390,2017,"29868922",593,"Syria regional refugee and resilience plan (3RP) 2017","Multi-sector","2849","Save the Children","Gender Marker","3-Not specified"
50390,2017,"29868922",593,"Syria regional refugee and resilience plan (3RP) 2017","Multi-sector","2849","Save the Children","Custom Location","Lebanon"
49501,2017,"3224000",45,"Syria Humanitarian Response Plan 2017","Education","2849","Save the Children","Project Priority","N/A"
49501,2017,"3224000",45,"Syria Humanitarian Response Plan 2017","Education","2849","Save the Children","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49371,2017,"1545000",45,"Syria Humanitarian Response Plan 2017","Protection","2849","Save the Children","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
50391,2017,"7272479",593,"Syria regional refugee and resilience plan (3RP) 2017","Multi-sector","2849","Save the Children","Custom Location","Jordan"
50391,2017,"7272479",593,"Syria regional refugee and resilience plan (3RP) 2017","Multi-sector","2849","Save the Children","Gender Marker","3-Not specified"
50392,2017,"1770056",593,"Syria regional refugee and resilience plan (3RP) 2017","Multi-sector","2849","Save the Children","Custom Location","Iraq"
50392,2017,"1770056",593,"Syria regional refugee and resilience plan (3RP) 2017","Multi-sector","2849","Save the Children","Gender Marker","3-Not specified"
48720,2017,"3600000",552,"Somalia 2017","Protection","2849","Save the Children","Project Grouping 1","Protection"
48720,2017,"3600000",552,"Somalia 2017","Protection","2849","Save the Children","Project Grouping 2","A - High"
48720,2017,"3600000",552,"Somalia 2017","Protection","2849","Save the Children","Project Priority","A - High"
48720,2017,"3600000",552,"Somalia 2017","Protection","2849","Save the Children","Subset Of Plan","Pre-famine scale up"
48720,2017,"3600000",552,"Somalia 2017","Protection","2849","Save the Children","Custom Location","Multi Zone"
48720,2017,"3600000",552,"Somalia 2017","Protection","2849","Save the Children","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49022,2017,"793190",424,"Republic of South Sudan 2017","Protection","2849","Save the Children","Project Priority","Not Applicable"
49022,2017,"793190",424,"Republic of South Sudan 2017","Protection","2849","Save the Children","Gender Marker","1-The project is designed to contribute in some limited way to gender equality"
47889,2017,"577816",1153,"Mali 2017","Protection","2849","Save the Children","Project Priority","High"
47889,2017,"577816",1153,"Mali 2017","Protection","2849","Save the Children","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
48964,2017,"642541",424,"Republic of South Sudan 2017","Food Security","4695","Adventist Development and Relief Agency","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
50417,2017,"16869733",593,"Syria regional refugee and resilience plan (3RP) 2017","Multi-sector","8484","CARITAS","Custom Location","Jordan"
50417,2017,"16869733",593,"Syria regional refugee and resilience plan (3RP) 2017","Multi-sector","8484","CARITAS","Gender Marker","3-Not specified"
48359,2017,"1236090",1140,"occupied Palestinian territory 2017","Protection","8491","ACT Alliance / Diakonia, Sweden","Custom Location","Projects covering both West Bank and Gaza"
48359,2017,"1236090",1140,"occupied Palestinian territory 2017","Protection","8491","ACT Alliance / Diakonia, Sweden","Project Priority","Top"
48359,2017,"1236090",1140,"occupied Palestinian territory 2017","Protection","8491","ACT Alliance / Diakonia, Sweden","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
48043,2017,"2385000",430,"Nigeria 2017","Emergency Shelter and NFI","3001","International Rescue Committee","Project Priority","High"
48043,2017,"2385000",430,"Nigeria 2017","Emergency Shelter and NFI","3001","International Rescue Committee","Gender Marker","1-The project is designed to contribute in some limited way to gender equality"
50761,2017,"490000",1106,"Iraq 2017","Protection","3001","International Rescue Committee","Project Priority","High"
50761,2017,"490000",1106,"Iraq 2017","Protection","3001","International Rescue Committee","Subset Of Plan","A. First-Line Response"
50761,2017,"490000",1106,"Iraq 2017","Protection","3001","International Rescue Committee","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49316,2017,"4800000",45,"Syria Humanitarian Response Plan 2017","Emergency Shelter and NFI","2304","Islamic Relief Worldwide","Project Priority","N/A"
49316,2017,"4800000",45,"Syria Humanitarian Response Plan 2017","Emergency Shelter and NFI","2304","Islamic Relief Worldwide","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
52066,2017,"323032",1034,"Central African Republic 2017","Education","3369","Plan International","Project Priority","B. High"
52066,2017,"323032",1034,"Central African Republic 2017","Education","3369","Plan International","Custom Location","Nana Gribizi"
52066,2017,"323032",1034,"Central African Republic 2017","Education","3369","Plan International","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
