id,text,predicted_class,predicted_confidence
163225,"Protect lhousehold livelihoods: Food (Cash and Cash for Work),  	Disaster preparedness ( Animal vaccination",Partial,0.06630559
154141,Transitional Shelter Cash Assistance,Full,0.985537
163305,"WASH, CASH & Livestock Support in Borena Zone",Partial,0.028240845
163308,"Support to IFRC DREF operation responding to floods in Bangladesh:WASH, Health, Cash, NFI (D000396)",Partial,0.08502944
163340,"Emergency food, water and healthcare assistance in Yemen (including cash-transfer programming)",Partial,0.07603142
163341,"Emergency food, water and healthcare assistance in Nigeria (including cash-transfer programming)",Partial,0.081028804
163342,"Emergency food and nutrition assistance to South Sudanese refugees
 (including cash-transfer programming)",Partial,0.17026119
163343,Emergency food and nutrition assistance in Somalia (including cash-transfer programming),Partial,0.33356842
163344,"Providing an additional two months of mixed restricted vouchers (for local purchase of food) and unrestricted vouchers to 575 out of 900 families (at least 5,400 individuals, drawn from settlement and IDP camps), and provision of livelihoods assistance to 100 returnee IDP households (60 female-headed and 40 male-headed) in Bay, Somalia (through ADRA New Zealand),  (66% of budget is cash transfers (mixed restricted and unrestricted vouchers)",Partial,0.1378239
163346,"Increasing provision of cash transfers from 200 to 475 households (approx. 2,850 people) in four villages in Cynabo District, Sool region, for food security, improved water access and child nutrition. (50% of budget is cash transfers)",Partial,0.27359885
163356,"""""""""Health, shelter, NFI, WASH, food security and livelihoods
(including unconditional cash) and disaster risk reduction (DRR) assistance to those affected by flooding in Bangladesh.""""""""",Partial,0.050181642
163362,Gaza: Follow up Project for Cash for Work Participants,Full,0.979313
163503,Disaster-affected people within the Great Lakes region are assisted by the Red Cross National Society with quick and well-targeted cash-transfers in order to increase their capacities to cope with the impact of the crisis situation.,Full,0.90965307
163504,Disaster-affected people within the Great Lakes region are assisted by the Red Cross National Society with quick and well-targeted cash-transfers in order to increase their capacities to cope with the impact of the crisis situation.,Full,0.90965307
163505,Disaster-affected people within the Great Lakes region are assisted by the Red Cross National Society with quick and well-targeted cash-transfers in order to increase their capacities to cope with the impact of the crisis situation.,Full,0.90965307
163506,Disaster-affected people within the Great Lakes region are assisted by the Red Cross National Society with quick and well-targeted cash-transfers in order to increase their capacities to cope with the impact of the crisis situation.,Full,0.90965307
163543,This Program will support vulnerable Syrian Refugee families in Lebanon and Jordan as wellas vulnerable IDP families through Cash Based Interventions (CBI),Full,0.94753397
163599,Emergency cash distribution to the most vulnerable food insecure populations in four Tarai districts severely affected by flooding,Full,0.9912019
163604,Emergency food distribution and food security cash assistance for the worst flood-affected households,Partial,0.06417652
163733,"Cash et bons alimentaires;  permet de faire fonctionner les marchés dans le Jubaland, à la frontière avec le Kenya, région en phase 3",Partial,0.31415755
163736,"Cash for assets/ le cash permettra la restauration de terres, points d'eau, pistes, améliorant les activités économiques dans les zones délaissées du Batha et Barh el Ghazal",Full,0.95679146
163742,Transferts monétaires+ coupons + P4P (achats aux producteurs locaux et redistribution). poursuite des appuis aux achats auprès d'organisations paysannes locales pour fournir des cantines scolaires,Partial,0.2773921
163743,"Renforcement de la résilience (coupons, couts prime d'assurance, renforcement des capacités). poursuite des appuis au projet résilience 4R au Sénégal oriental, zone délaissée, avec des aspects climat (restauration des terres contre coupons et assurance perte récolte)",Partial,0.19964136
163745,UNRWA: Cash/permet de faire fonctionner marchés et appuie la résilience des réfugiés palestiniens de Syrie exclus du plan de réponse jordanien.,Full,0.9158244
163747,"UNRWA: Cash/permet de faire fonctionner marchés et appuie la résilience des réfugiés palestiniens de Syrie exclus du plan de réponse jordanien. CICR: Colis alimentaires/appui aux ménages réfugiés et pop hotes, ciblage sur les femmes. PAM: distribution de vivres",Full,0.7178562
163750,Emergency Cash for Work in Gaza,Full,0.9922295
163753,Cash/ renforcement de la résilience face à la sècheresse,Full,0.9872105
163756,"Multilateral contribution to the WFP project called “Soutien au programme de repas scolaires dans les zones affectés par l'insecurité au Mali”, to provide food assistance, through distribution of food to children affected by the conflict and food insecurity and  through cash transfer in favour of School Management Committees (SMC).",Full,0.9481952
163912,"Water, Health, Food, Cash, DRR",Partial,0.024636062
163992,Evaluation of cash-based programming (P005292),Full,0.9855355
164080,"Animal feed provision, drinking water, seed money",Partial,0.022573952
164257,"""""""""Thirty shops in the area close to the camps belonging to displaced Iraqis
- With furnished and equipped with all services of electricity and water 
- equipped with a cooling system 
- equipped by all means and other facilities
 was aimed at: 1 Providing employment opportunities for a displaced families and refugees which the poorest and needed in the camps and enable you Integrating them socially and providing them with fixed income sources
2. Providing shopping centers and shops for various needs at affordable and acceptable prices within refugee and displaced communities, thus saving a lot of money, effort and time on refugees and displaced persons""""""""",Partial,0.46361205
164378,UNHCR cash programme,Full,0.9923637
164379,UNHCR cash programme,Full,0.9923637
164417,Cash support to IDPs,Full,0.992423
164453,"Improving Livelihoods for IDPs through Cash Transfers in Kousseri, Mora and  Mokolo",Full,0.9067216
164454,"Improving Livelihoods for IDPs through Cash Transfers in Kousseri, Mora and  Mokolo",Full,0.9067216
154406,Provision of multi-purpose unconditional Cash grants and Cash for Work.,Full,0.9708926
164557,"Life-saving food/cash assistance to 18,000 undocumented Afghan returnees from Iran",Partial,0.11629027
164560,Emergency food assistance and sustaining the e-voucher programme,Partial,0.14387889
164561,emergency food assistance and sustaining the e-voucher programmre,Partial,0.16828345
164562,emergency food assistance and sustaining the e-voucher programmre (UN Other Funds and Agencies (excl. CERF),Partial,0.22944763
164563,emergency food assistance and sustaining the e-voucher programmre (UN Other Funds and Agencies (excl. CERF),Partial,0.22944763
164859,Distribution of cash to 2000 flood affected households in Dinajpur Rangpur division,Full,0.9913872
164874,Emergency cash assistance and psychosocial support to Syrian refugees and members of the host community,Full,0.7605348
164946,"To provide cash, vouchers and food to help people meet basic daily food needs across Yemen",Partial,0.17957331
164973,Contribution to UNHCR programme in support to the Syrian refugees in Jordan through Cash-Based Interventions (CBI).,Full,0.98961776
165168,Emergency Cash-for-Work,Full,0.9916944
165224,"Cash Assistance for essential needs, including food, shelter and NFIs (through Spain, Basque government)",Full,0.9905471
165225,"Cash Assistance for essential needs, including food, shelter and NFIs",Full,0.9905794
165226,"Cash Assistance for essential needs, including food, shelter and NFIs",Full,0.9905794
165227,"Cash Assistance for essential needs, including food, shelter and NFIs",Full,0.9905794
165263,"Cash Assistance for essential needs, including food, shelter and NFIs",Full,0.9905794
165264,"Cash Assistance for essential needs, including food, shelter and NFIs",Full,0.9905794
165265,"Cash Assistance for essential needs, including food, shelter and NFIs",Full,0.9905794
165293,Enhanced efficiency and effectiveness of cash and market based response by providing training to national/local authorities as well as documenting/sharing good practices and developing monitoring tools to have coordinated and harmonized response,Full,0.7937707
165460,Implementation of SDC/HA Operational Concept on Cash Transfer Programming (CTP) Portion of multiyear 2017-2020; total amount 600 000 CHF. (7F-07880.05),Full,0.9358515
182438,Support to Protect Food Security and Livelihoods through Rehabilitation of Agriculture Infrastructure and Cash for Work programs.,Partial,0.22019619
171045,"Food for children, hygiene, cash-programmes",Partial,0.0836806
171047,Coordinated implementation of Cash Assistance to support Somali Households (CASH) affected by disaster (ECHO/-HF/BUD/2018/91004),Full,0.8918971
182656,"Agriculture and Food Security, Economic Recovery and Market
Systems, Health, Humanitarian Coordination and Information Management, Logistics Support and Relief Commodities,Multipurpose Cash Assistance, Nutrition, Protection, Shelter andSettlements, WASH through Non-Governmental Organization (NGO)
Partners ( USAID/OFDA)",Partial,0.014317071
171074,"ESTIA programme, through multi-purpose cash transfer and rental accommodation scheme (ECHO/-EU/BUD/2018/01003)",Full,0.9510488
182721,"Agriculture and Food Security, Economic Recovery and Market Systems (ERMS), Health, Humanitarian Coordination and Information Management, Multipurpose Cash Assistance, Nutrition, Protection, Risk Management Policy and Practice, Shelter and Settlements, WASH thrugh Implementing Partners (IPs) ( USAID/OFDA)",Partial,0.015211246
182729,"Agriculture and Food Security, ERMS, Health, Multipurpose Cash Assistance, Nutrition, Protection, WASH through IPs ( USAID/OFDA)",Partial,0.014995078
182738,"Agriculture and Food Security, ERMS, Health, Multipurpose Cash Assistance, Nutrition, Protection, Shelter and Settlements, WASH thrugh Implementing Partners (IPs) ( USAID/OFDA)",Partial,0.0151970815
182905,"Water, Sanitation and Hygiene,Multipurpose Cash Assistance,Protection (USAID/OFDA)",Partial,0.013004837
182909,"Health,Water, Sanitation and Hygiene,Economic Recovery and Market Systems,Nutrition,Multipurpose Cash Assistance,Protection,Agriculture and Food Security (USAID/OFDA)",Partial,0.012262014
182914,"Water, Sanitation and Hygiene,Multipurpose Cash Assistance,Shelter and Settlements,Agriculture and Food Security (USAID/OFDA)",Partial,0.010445176
183035,Food aid : Emergency cash distribution in SE RCA(USA/FFP),Full,0.96219176
183061,"Water, Sanitation and Hygiene,Multipurpose Cash Assistance,Shelter and Settlements,Risk Management Policy and Practice (USAID/OFDA)",Partial,0.013007076
183063,Construction of 340 Shelters and Latrines and Multi purpose cash distribution for 382 households (USAID/OFDA),Partial,0.055721167
