id,text
164257,"""""""""Thirty shops in the area close to the camps belonging to displaced Iraqis
- With furnished and equipped with all services of electricity and water 
- equipped with a cooling system 
- equipped by all means and other facilities
 was aimed at: 1 Providing employment opportunities for a displaced families and refugees which the poorest and needed in the camps and enable you Integrating them socially and providing them with fixed income sources
2. Providing shopping centers and shops for various needs at affordable and acceptable prices within refugee and displaced communities, thus saving a lot of money, effort and time on refugees and displaced persons"""""""""
164378,UNHCR cash programme
164379,UNHCR cash programme
164417,Cash support to IDPs
164453,"Improving Livelihoods for IDPs through Cash Transfers in Kousseri, Mora and  Mokolo"
164454,"Improving Livelihoods for IDPs through Cash Transfers in Kousseri, Mora and  Mokolo"
154406,Provision of multi-purpose unconditional Cash grants and Cash for Work.
164557,"Life-saving food/cash assistance to 18,000 undocumented Afghan returnees from Iran"
164560,Emergency food assistance and sustaining the e-voucher programme
164561,emergency food assistance and sustaining the e-voucher programmre
164562,emergency food assistance and sustaining the e-voucher programmre (UN Other Funds and Agencies (excl. CERF)
164563,emergency food assistance and sustaining the e-voucher programmre (UN Other Funds and Agencies (excl. CERF)
164859,Distribution of cash to 2000 flood affected households in Dinajpur Rangpur division
164874,Emergency cash assistance and psychosocial support to Syrian refugees and members of the host community
164946,"To provide cash, vouchers and food to help people meet basic daily food needs across Yemen"
164973,Contribution to UNHCR programme in support to the Syrian refugees in Jordan through Cash-Based Interventions (CBI).
165168,Emergency Cash-for-Work
165224,"Cash Assistance for essential needs, including food, shelter and NFIs (through Spain, Basque government)"
165225,"Cash Assistance for essential needs, including food, shelter and NFIs"
165226,"Cash Assistance for essential needs, including food, shelter and NFIs"
165227,"Cash Assistance for essential needs, including food, shelter and NFIs"
165263,"Cash Assistance for essential needs, including food, shelter and NFIs"
165264,"Cash Assistance for essential needs, including food, shelter and NFIs"
165265,"Cash Assistance for essential needs, including food, shelter and NFIs"
165293,Enhanced efficiency and effectiveness of cash and market based response by providing training to national/local authorities as well as documenting/sharing good practices and developing monitoring tools to have coordinated and harmonized response
165460,Implementation of SDC/HA Operational Concept on Cash Transfer Programming (CTP) Portion of multiyear 2017-2020; total amount 600 000 CHF. (7F-07880.05)
182438,Support to Protect Food Security and Livelihoods through Rehabilitation of Agriculture Infrastructure and Cash for Work programs.
171045,"Food for children, hygiene, cash-programmes"
171047,Coordinated implementation of Cash Assistance to support Somali Households (CASH) affected by disaster (ECHO/-HF/BUD/2018/91004)
182656,"Agriculture and Food Security, Economic Recovery and Market
Systems, Health, Humanitarian Coordination and Information Management, Logistics Support and Relief Commodities,Multipurpose Cash Assistance, Nutrition, Protection, Shelter andSettlements, WASH through Non-Governmental Organization (NGO)
Partners ( USAID/OFDA)"
171074,"ESTIA programme, through multi-purpose cash transfer and rental accommodation scheme (ECHO/-EU/BUD/2018/01003)"
182721,"Agriculture and Food Security, Economic Recovery and Market Systems (ERMS), Health, Humanitarian Coordination and Information Management, Multipurpose Cash Assistance, Nutrition, Protection, Risk Management Policy and Practice, Shelter and Settlements, WASH thrugh Implementing Partners (IPs) ( USAID/OFDA)"
182729,"Agriculture and Food Security, ERMS, Health, Multipurpose Cash Assistance, Nutrition, Protection, WASH through IPs ( USAID/OFDA)"
182738,"Agriculture and Food Security, ERMS, Health, Multipurpose Cash Assistance, Nutrition, Protection, Shelter and Settlements, WASH thrugh Implementing Partners (IPs) ( USAID/OFDA)"
182905,"Water, Sanitation and Hygiene,Multipurpose Cash Assistance,Protection (USAID/OFDA)"
182909,"Health,Water, Sanitation and Hygiene,Economic Recovery and Market Systems,Nutrition,Multipurpose Cash Assistance,Protection,Agriculture and Food Security (USAID/OFDA)"
182914,"Water, Sanitation and Hygiene,Multipurpose Cash Assistance,Shelter and Settlements,Agriculture and Food Security (USAID/OFDA)"
183035,Food aid : Emergency cash distribution in SE RCA(USA/FFP)
183061,"Water, Sanitation and Hygiene,Multipurpose Cash Assistance,Shelter and Settlements,Risk Management Policy and Practice (USAID/OFDA)"
183063,Construction of 340 Shelters and Latrines and Multi purpose cash distribution for 382 households (USAID/OFDA)
183219,"Cash for work and unconditional cash, distibution of livelihoods kits and training in Aweil East..from Tearfund"
183222,Unconditional cash grants for vulnerable host community households in Juba. from Tearfund
183223,Unconditional cash grants for vulnerable host community households in Juba. from Tearfund
183268,"Cash Assistance for essential needs, including food, shelter and NFIs"
183275,"Cash Assistance for essential needs, including food, shelter and NFIs"
183282,"Cash Assistance for essential needs, including food, shelter and NFIs"
183287,"Cash Assistance for essential needs, including food, shelter and NFIs"
183297,"Cash Assistance for essential needs, including food, shelter and NFIs"
183300,Support to Palestine Refugees in Syria through providing essential services including quality healthcare and education and emergency cash assistance
183310,"unconditional cash transfers to 4,400 households; livelihood recovery assistance to 2,300 farmers through seed distribution and 1,900 herders through feed and fodder distributions; safe drinking water through the rehabilitation of 220 wells and 14 water networks and construction of 31 boreholes; and 21 small scale structural mitigation projects through community based Disaster Risk Reduction (ECHO/-AS/BUD/2018/91028)"
183324,Strengthening the resilience of Palestine refugees from Syria in Lebanon through cash assistance and health services
183325,"Cash Assistance for essential needs, including food, shelter and NFIs"
183359,Health; cash transfer
183399,Multipurpose Cash Assistance (USAID/OFDA)
183424,"Cash Assistance for essential needs, including food, shelter and NFIs - Humanitarian Assistance in  Lebanon within the Syria 3RP plan"
183425,"Cash Assistance for essential needs, including food, shelter and NFIs Humanitarian Assistance in Jordan within the Syria 3RP plan"
183430,"Cash Assistance for essential needs, including food, shelter and NFIs"
183431,"Cash Assistance for essential needs, including food, shelter and NFIs -"
183432,"Cash Assistance for essential needs, including food, shelter and NFIs  (2018 portion)"
183433,"Cash Assistance for essential needs, including food, shelter and NFIs; Emergency Health
Capacity and Management Support"
183442,"Cash Assistance for essential needs, including food, shelter and NFIs"
183447,"Cash Assistance for essential needs, including food, shelter and NFIs"
183483,Multipurpose Cash Assistance (USAID/OFDA)
183486,"Health,Water, Sanitation and Hygiene,Multipurpose Cash Assistance,Protection,Shelter and Settlements (USAID/OFDA)"
183496,"Multipurpose Cash Assistance
  (USAID/OFDA)"
183499,Multipurpose Cash Assistance  (USAID/OFDA)
183562,Emergency Cash for Work in Gaza
183565,Emergency Cash for Work Gaza
183566,Emergency Cash for Work in West Bank
183571,W - Supporting access to primary education for vulnerable and food insecure crisis affected girls and boys in Syria through nutritious school meals and voucher support.
183589,"Argent contre travail, permettant de couvrir les besoins alimentaires basiques de la famille et restaurer leurs capacités d'adaptation et de résilience"
183592,"Cash transfer/promotion d'une agriculture """"""""nutrition sensitive"""""""" par création de jardins vivriers et éducation nutritionnelle"
183593,Transfert monétaire via des bons d'achat électroniques
183596,Cantines Scolaires – Transfert d’espèces dans les écoles cibles et appui aux filles adolescentes vulnérables à Maradi et Zinder.
183597,"Aide alimentaire sous forme de"""""""" cash for food"""""""" dont le montant couvre deux tiers des besoins alimentaires."
183601,Coupons d'achat dans les zones urbaines et péri-urbains et distributions de vivres dans les zones rurales.
183602,"Providing life-saving assistance and protection services to refugees and asylum seekers, as well as the most vulnerable IDPs and IDP returnees across Yemen. UNHCR will assist vulnerable IDP/returnee families with core relief items (in kind/cash) and provide legal assistance, including support to obtain appropriate documentation, for refugees and asylum seekers residing in Yemen."
183614,"Water, Sanitation and Hygiene,Multipurpose Cash Assistance,Protection,Agriculture and Food Security ( USAID/OFDA)"
183622,Venezuela Regional/CE: Multipurpose Cash Assistance (USAID/OFDA)
183625,"Venezuela Regional/CE: Multipurpose Cash Assistance,Protection ( USAID/OFDA)"
183626,"Venezuela Regional/CE: Health,Water, Sanitation and Hygiene,Multipurpose Cash Assistance ( USAID/OFDA)"
183705,"Humanitarian assistance in the areas of WASH and cash for work and unconditional cash transfers for Malian refugees and host communities; 2018: 25.460,54 € 2019: 681.098,95 € 2020: 508.440,51 € (2018 portion)"
183787,"Economic Recovery and Market Systems,Multipurpose Cash Assistance,Shelter and Settlements ( USAID/OFDA)"
